;genero;idoso;parceiro;dependentes;tempoDeServico;ServicoTelefone;MultiLinhas;ServicoInternet;ServicoSegurancaCyber;ServicoBackup;SeguroDispositivos;ServicoSuporteTecnico;StreamingTV;StreamingFilmes;Contrato;BillingDigital;MetodoPagamento;FaturaMensal;FaturaTotal;NumTickets;NumTicketsTecnico;Churn
4892;Masculino;1.0;Não;Não;20.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;84.35;1745.2;3.0;0.0;0
1407;Masculino;0.0;;Sim;8.0;Não;;DSL;Sim;Não;;Sim;Não;Sim;2 Anos;Sim;Cheque por Carta;44.55;343.45;2.0;0.0;0
5329;Feminino;0.0;Sim;Não;25.0;Não;Sem serviço de telefone;;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Transferência Bancária (Automática);34.0;853;0.0;0.0;1
1036;Masculino;0.0;Sim;Sim;68.0;;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);114.7;;0.0;0.0;0
2402;Masculino;0.0;Não;Sim;-13.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;19.7;111.65;0.0;0.0;0
11;Masculino;0.0;Não;Não;16.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cartão de Crédito (Automático);18.95;326.8;0.0;0.0;0
3168;Feminino;0.0;Não;Não;50.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Sim;Cheque por Carta;19.35;1033;0.0;2.0;0
4089;Feminino;0.0;Não;Não;9.0;;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;74.75;706.6;0.0;0.0;1
3782;Feminino;0.0;Não;Sim;12.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;84.05;966.55;0.0;0.0;0
5827;Masculino;0.0;Sim;Sim;34.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Não;Sim;Mensal;Sim;Cartão de Crédito (Automático);90.05;3097;;1.0;0
5475;Masculino;0.0;Não;Sim;54.0;Sim;Sim;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);55.0;3092.65;0.0;5.0;
6069;Masculino;0.0;;Sim;59.0;Sim;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;1 Ano;Não;Cartão de Crédito (Automático);76.75;4541.9;;0.0;
5666;Masculino;0.0;Sim;Não;35.0;Não;Sem serviço de telefone;DSL;Sim;Não;Sim;Não;Sim;Sim;1 Ano;Não;Cartão de Crédito (Automático);53.15;1930.9;0.0;0.0;0
14;Masculino;0.0;Não;Não;25.0;Sim;Não;;Sim;Não;Sim;Sim;;Sim;Mensal;Sim;Cheque Eletrônico;105.5;2686.05;0.0;0.0;0
973;Masculino;1.0;Sim;Não;44.0;Não;Sem serviço de telefone;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;30.35;1359.7;0.0;0.0;1
4755;;0.0;Sim;Não;33.0;Sim;Não;Fibra óptica;;Não;Não;Não;Sim;Sim;Mensal;Não;;91.25;2964.05;1.0;0.0;0
1054;Masculino;0.0;Sim;Não;40.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Transferência Bancária (Automática);97.1;3706.95;;4.0;1
1991;Masculino;0.0;Sim;Sim;45.0;Sim;Sim;DSL;Não;Sim;Sim;Não;Sim;Sim;1 Ano;Não;Cartão de Crédito (Automático);78.75;3600.65;0.0;0.0;0
2684;Masculino;0.0;Não;Não;69.0;Sim;Sim;;Não;Sim;Não;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);105.2;7386.05;4.0;0.0;
3721;Feminino;0.0;Não;Não;2.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.65;38.7;0.0;0.0;1
4190;Feminino;0.0;Sim;Não;-87.0;Sim;Sim;Fibra óptica;Sim;Não;Não;Sim;Sim;Não;Mensal;Sim;Cartão de Crédito (Automático);96.2;1222.05;2.0;1.0;1
6197;Masculino;0.0;Não;Não;17.0;Sim;;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Não;Cheque por Carta;51.5;900.5;0.0;0.0;1
457;Feminino;0.0;Sim;Sim;30.0;Sim;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;;80.8;2369.3;0.0;0.0;0
3386;;0.0;Sim;;58.0;Sim;Sim;DSL;;Não;Não;Sim;;Sim;1 Ano;Sim;Cheque Eletrônico;-22.0;3972.25;4.0;0.0;0
5258;Masculino;0.0;Não;Não;;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);104.7;7220.35;0.0;6.0;1
1690;Masculino;0.0;Sim;Sim;70.0;Sim;Sim;Fibra óptica;Sim;Sim;Não;Não;Sim;Não;Mensal;Sim;;97.55;6669.05;0.0;0.0;0
1028;Masculino;0.0;Sim;Sim;26.0;Sim;Sim;;Não;Não;Não;;Sim;Não;Mensal;Sim;Cheque Eletrônico;20.0;2070.6;0.0;0.0;1
4123;Masculino;1.0;Sim;Não;34.0;Sim;Não;;Não;Não;Não;Não;Não;Não;Mensal;Não;Cartão de Crédito (Automático);71.55;2427.35;4.0;0.0;0
2838;Feminino;0.0;Não;Não;41.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;20.0;810.3;;0.0;0
6835;Masculino;0.0;Sim;Não;;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Não;1 Ano;Sim;Transferência Bancária (Automática);125.0;5798.3;0.0;0.0;0
4808;Feminino;0.0;;Não;54.0;;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;2 Anos;Não;Cheque Eletrônico;80.6;4299.95;0.0;0.0;0
4090;Feminino;0.0;Não;Sim;1.0;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Não;Cheque por Carta;49.9;49.9;0.0;0.0;0
2596;Feminino;0.0;Sim;Sim;21.0;Sim;Não;DSL;Não;Sim;Não;Não;Sim;;1 Ano;Sim;Cartão de Crédito (Automático);58.85;;0.0;0.0;0
4299;Feminino;1.0;Não;Não;29.0;Sim;Sim;DSL;Sim;Sim;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);88.0;1718.95;0.0;0.0;0
1668;Feminino;0.0;Não;Não;45.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;Mensal;Sim;Cheque Eletrônico;115.65;5125.5;2.0;0.0;0
727;Feminino;0.0;Sim;Sim;5.0;Sim;;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;;80.85;356.1;0.0;0.0;0
5704;Feminino;0.0;Sim;Não;19.0;Sim;Sim;Fibra óptica;;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;86.85;1564.4;1.0;0.0;0
5746;Feminino;;Não;Não;;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);81.0;818.05;3.0;0.0;1
6537;Masculino;;Sim;Não;70.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;1 Ano;Não;;115.65;7968.85;2.0;7.0;1
5091;Masculino;0.0;Não;Não;6.0;Não;Sem serviço de telefone;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);30.5;208.7;0.0;0.0;1
5820;;0.0;Sim;Não;60.0;Sim;Não;DSL;Sim;Não;Não;Não;Sim;Não;1 Ano;Sim;Cheque por Carta;59.8;3561.15;0.0;0.0;0
2876;Masculino;0.0;Não;Não;19.0;Sim;;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;1 Ano;Sim;Cartão de Crédito (Automático);19.7;386.5;0.0;0.0;0
3955;Masculino;0.0;Sim;Não;29.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;;Sim;Sim;Mensal;Sim;Cheque Eletrônico;45.9;1332.4;0.0;0.0;0
1502;Masculino;0.0;Sim;Não;49.0;Sim;Sim;DSL;Sim;Não;Não;Não;Não;Não;1 Ano;Sim;Cheque Eletrônico;55.35;2633.95;0.0;0.0;0
5340;Feminino;0.0;Não;Não;38.0;Sim;Sim;DSL;Sim;Sim;Sim;Não;Sim;Sim;1 Ano;Não;Transferência Bancária (Automática);84.1;3187.65;0.0;0.0;0
2018;Feminino;0.0;Não;Não;1.0;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mensal;;Cheque por Carta;45.3;45.3;0.0;0.0;
3299;Masculino;0.0;Não;Não;68.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;;1 Ano;Sim;Cartão de Crédito (Automático);117.2;8035.95;4.0;0.0;
1736;Feminino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;19.5;19.5;5.0;0.0;1
4726;Feminino;0.0;Sim;Não;72.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Não;Não;;2 Anos;Sim;Cheque Eletrônico;49.2;3580.95;0.0;0.0;0
6902;Feminino;1.0;Sim;Não;;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Não;1 Ano;Sim;Cartão de Crédito (Automático);;4014;5.0;0.0;0
1303;Feminino;0.0;Sim;Sim;69.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Transferência Bancária (Automática);19.7;1396.9;0.0;0.0;0
1474;Masculino;0.0;Sim;Sim;45.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Não;Sim;Mensal;Sim;Transferência Bancária (Automática);95.95;4456.65;0.0;3.0;0
3073;Feminino;0.0;Não;Não;52.0;Não;Sem serviço de telefone;DSL;Sim;;Sim;Não;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);58.75;3038.55;0.0;0.0;0
5293;Masculino;0.0;Não;Não;33.0;Sim;;Fibra óptica;;Não;Não;Não;Não;Não;1 Ano;Não;Transferência Bancária (Automática);;2603.3;0.0;0.0;0
1981;Feminino;0.0;Sim;Não;58.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;Sim;;Sim;Cartão de Crédito (Automático);102.1;5885.4;;6.0;1
3677;Feminino;0.0;;Não;1.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Não;Cheque por Carta;30.55;30.55;0.0;0.0;0
5586;Feminino;0.0;Não;Não;27.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;19.15;501.35;0.0;0.0;0
1724;Feminino;0.0;Sim;Não;3.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Não;Cheque Eletrônico;94.9;273.2;0.0;0.0;0
924;Feminino;1.0;Não;Não;22.0;Sim;;Fibra óptica;Sim;Sim;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;81.7;1820.9;3.0;0.0;0
4392;Masculino;;Sim;Sim;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;;19.2;19.2;5.0;0.0;0
6803;Masculino;0.0;Sim;Sim;43.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Sim;Não;Não;1 Ano;Sim;Cartão de Crédito (Automático);91.25;4013.8;0.0;0.0;0
5011;Feminino;1.0;Sim;Não;43.0;Sim;Sim;Fibra óptica;Sim;Sim;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;94.5;4156.8;0.0;;0
1540;Masculino;0.0;Sim;Sim;63.0;Sim;Não;Fibra óptica;Não;Sim;Sim;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);80.3;4896.35;0.0;0.0;0
4932;Masculino;0.0;Sim;Sim;27.0;Sim;Não;Fibra óptica;Sim;Sim;Não;Não;Não;Não;1 Ano;Sim;Cartão de Crédito (Automático);80.65;2209.75;0.0;0.0;0
3720;Feminino;;Não;Não;42.0;Sim;Não;DSL;Sim;Não;Sim;Não;Não;Não;Mensal;Não;Cartão de Crédito (Automático);54.55;;;0.0;0
682;Masculino;0.0;Não;Não;3.0;Sim;Não;DSL;Sim;Não;Não;Sim;Sim;Não;Mensal;Sim;Cartão de Crédito (Automático);64.4;195.65;0.0;0.0;0
6190;Masculino;0.0;Não;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Sim;Mensal;Não;Cheque Eletrônico;80.5;80.5;0.0;;1
3363;Masculino;0.0;Sim;Não;57.0;Não;Sem serviço de telefone;DSL;Não;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);57.5;3265.95;4.0;0.0;0
2686;Masculino;1.0;Não;Não;19.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;79.85;1471.75;0.0;0.0;1
323;Feminino;0.0;Sim;Sim;9.0;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;1 Ano;Não;Cheque por Carta;48.6;422.3;1.0;0.0;0
6750;Masculino;0.0;Não;Não;43.0;Não;Sem serviço de telefone;DSL;Sim;Não;Sim;Não;Não;Não;1 Ano;Sim;Cartão de Crédito (Automático);35.2;1463.7;0.0;0.0;0
6204;Masculino;0.0;Não;Não;-20.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;;Não;Não;Mensal;Sim;Transferência Bancária (Automática);25.15;331.85;4.0;0.0;0
995;Feminino;0.0;Não;Não;35.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Não;Não;Mensal;Não;Cartão de Crédito (Automático);85.3;2917.5;0.0;0.0;1
2102;Masculino;0.0;Não;Sim;18.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);80.55;1406.65;3.0;0.0;0
2737;Masculino;0.0;Não;Não;64.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;Sim;1 Ano;Sim;Cartão de Crédito (Automático);104.65;6889.8;;0.0;0
3171;Feminino;0.0;Não;Não;21.0;Sim;Não;Não;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;Cartão de Crédito (Automático);-103.0;435.25;0.0;0.0;0
2164;Masculino;0.0;Sim;Sim;;Sim;Não;Fibra óptica;Sim;Sim;Sim;Sim;Sim;;2 Anos;Sim;Cartão de Crédito (Automático);101.1;6994.8;0.0;0.0;0
5319;Feminino;1.0;Sim;Não;72.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Sim;Sim;Sim;;Sim;Cheque por Carta;109.75;8075.35;0.0;0.0;0
601;Masculino;0.0;Não;Não;2.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;19.95;47.7;0.0;0.0;0
5496;Masculino;0.0;Sim;Sim;43.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;2 Anos;Não;Cheque por Carta;24.25;1077.95;0.0;0.0;0
1731;;1.0;Não;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;69.6;69.6;0.0;0.0;1
1602;Masculino;0.0;Não;Não;30.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;90.25;2755.35;0.0;3.0;1
6900;Masculino;1.0;Não;Não;51.0;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);94.0;4905.75;0.0;0.0;0
302;Masculino;0.0;Não;Não;4.0;Sim;Não;Fibra óptica;Não;Não;Sim;Sim;Não;Sim;Mensal;Sim;Cheque Eletrônico;90.4;356.65;0.0;0.0;0
4620;Masculino;;Sim;Não;72.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);115.8;8332.15;0.0;0.0;0
5459;Feminino;0.0;Sim;Sim;10.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Sim;;Mensal;Sim;Cheque Eletrônico;;929.45;0.0;0.0;0
3328;Feminino;0.0;Não;Não;;Sim;Não;Fibra óptica;Não;Não;Não;Não;;Não;Mensal;Sim;;70.25;70.25;0.0;0.0;0
3689;Feminino;1.0;Não;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;71.15;71.15;1.0;0.0;1
4476;Feminino;0.0;Não;Não;51.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Não;;20.9;20.9;0.0;0.0;1
867;Feminino;0.0;Não;;5.0;Sim;;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;20.5;104.3;0.0;0.0;0
2215;Feminino;0.0;Sim;Não;70.0;Não;Sem serviço de telefone;DSL;Sim;Não;Sim;Sim;Não;Sim;2 Anos;Sim;;49.85;3370.2;0.0;;0
6013;Feminino;1.0;Sim;Não;;Sim;Sim;Fibra óptica;Não;Não;Não;Sim;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;100.65;5189.75;0.0;4.0;0
6006;Masculino;0.0;;Sim;23.0;;Sem serviço de telefone;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Sim;Transferência Bancária (Automática);;678.75;0.0;0.0;0
4416;Feminino;0.0;Sim;Não;17.0;Sim;Sim;;Não;Sim;Não;Não;Sim;Sim;Mensal;Sim;Transferência Bancária (Automática);75.4;1322.55;3.0;0.0;0
2404;Feminino;;Sim;Sim;42.0;Sim;Sim;Fibra óptica;Sim;Sim;Não;Não;Sim;Não;1 Ano;Sim;Cartão de Crédito (Automático);94.45;3923.8;0.0;;0
5675;Masculino;0.0;Não;Não;3.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque por Carta;;207.4;2.0;0.0;0
1431;Feminino;0.0;Sim;Não;43.0;Sim;Sim;DSL;Não;Não;Não;Sim;Sim;Não;1 Ano;Sim;Transferência Bancária (Automática);64.85;2908.2;0.0;0.0;0
3757;Feminino;0.0;Não;Não;42.0;Sim;Não;DSL;Não;Não;Sim;Sim;Não;Sim;2 Anos;Não;Cartão de Crédito (Automático);66.5;;0.0;0.0;0
3070;Feminino;0.0;Não;Não;;Não;Sem serviço de telefone;DSL;Sim;Sim;Não;Sim;Não;Sim;Mensal;Não;;50.95;307.6;0.0;0.0;0
4772;Feminino;0.0;Sim;Sim;69.0;Sim;Não;DSL;Não;Sim;Sim;Sim;Não;Não;1 Ano;Não;Transferência Bancária (Automática);59.1;4134.7;0.0;0.0;0
3962;Feminino;1.0;Sim;Não;7.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Sim;Mensal;Sim;;84.55;646.85;0.0;0.0;1
21;Masculino;;Sim;Não;12.0;Sim;Não;Não;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Transferência Bancária (Automática);19.8;202.25;2.0;0.0;0
4846;Masculino;0.0;Não;Não;7.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Não;Transferência Bancária (Automática);69.15;488.65;0.0;0.0;0
6046;Feminino;0.0;Não;Não;-80.0;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Não;Sim;Mensal;Sim;Cartão de Crédito (Automático);85.3;781.4;0.0;0.0;0
5682;Feminino;0.0;Sim;Não;1.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Não;Não;Sim;Mensal;Não;Cheque Eletrônico;35.0;35;0.0;0.0;0
6165;Masculino;1.0;Não;Não;4.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;70.65;293.85;0.0;;0
5836;Masculino;0.0;Não;Não;6.0;;Não;Não;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;19.15;124.4;0.0;0.0;0
998;;0.0;Sim;Não;72.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Transferência Bancária (Automática);20.7;1492.1;3.0;0.0;0
1079;Feminino;0.0;Sim;Sim;3.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;;Não;Mensal;Sim;Cheque Eletrônico;69.55;200.2;0.0;0.0;0
1372;Masculino;0.0;Não;Não;23.0;Sim;Não;;Não;Sim;Não;Não;Sim;Sim;Mensal;;Cheque por Carta;95.3;2192.9;0.0;0.0;0
3370;Feminino;;;Sim;53.0;Não;;DSL;Sim;Sim;Sim;Não;Não;Sim;Mensal;Sim;Transferência Bancária (Automática);;2495.2;0.0;0.0;0
395;Feminino;0.0;Não;Não;66.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Cartão de Crédito (Automático);90.05;5965.95;0.0;0.0;0
5431;Feminino;0.0;Não;Não;37.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Sim;Cheque Eletrônico;19.8;;0.0;0.0;0
3426;Masculino;0.0;Não;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;69.8;69.8;;0.0;
4600;Masculino;0.0;Sim;;56.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cheque por Carta;115.85;6567.9;0.0;0.0;0
6404;Masculino;;Não;Não;-34.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;;Sim;Sim;2 Anos;Sim;Cheque Eletrônico;109.3;5731.4;1.0;0.0;
3570;Masculino;0.0;Sim;Sim;16.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;;290.55;0.0;0.0;0
375;Feminino;0.0;Não;Não;43.0;Sim;Sim;DSL;Não;Sim;Sim;Sim;Sim;Sim;1 Ano;Não;;85.1;3662.25;0.0;0.0;0
2188;Feminino;0.0;Não;Não;-72.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Sim;Cheque Eletrônico;31.2;926.2;0.0;2.0;
2928;Masculino;0.0;Sim;Sim;68.0;;Não;Fibra óptica;Sim;Sim;Não;Sim;Não;Sim;2 Anos;Não;Transferência Bancária (Automática);95.1;6683.4;0.0;;0
5549;Feminino;0.0;Não;Não;3.0;Sim;;Fibra óptica;Não;Sim;Não;Sim;Sim;;Mensal;Sim;Cheque Eletrônico;97.9;315.3;0.0;2.0;1
6518;Masculino;0.0;Não;Não;1.0;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;45.3;45.3;0.0;0.0;1
6;Masculino;;Não;Sim;22.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Não;Mensal;Sim;Cartão de Crédito (Automático);89.1;1949.4;0.0;0.0;0
5739;Masculino;1.0;Sim;Não;108.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Sim;Sim;2 Anos;Não;Transferência Bancária (Automática);102.9;6989.7;0.0;0.0;0
2501;Masculino;0.0;;Sim;72.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque Eletrônico;20.35;;0.0;0.0;0
1379;Feminino;0.0;Não;Não;70.0;;Sem serviço de telefone;DSL;Sim;Sim;Sim;Sim;Não;Não;2 Anos;Sim;Transferência Bancária (Automática);44.6;3058.15;0.0;0.0;0
6412;Feminino;0.0;Sim;Sim;72.0;Sim;Não;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);108.3;7679.65;0.0;0.0;0
4841;Feminino;0.0;Não;Não;24.0;Sim;Não;Fibra óptica;Sim;Não;Não;Não;Sim;Sim;Mensal;Sim;;68.0;2283.15;0.0;2.0;0
6034;Feminino;0.0;Não;Não;7.0;;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;20.25;;;0.0;0
6366;Feminino;0.0;;Não;;Sim;Não;DSL;Não;Sim;Sim;Sim;Não;Sim;2 Anos;Sim;Cheque por Carta;68.3;4378.8;;0.0;0
5952;Feminino;0.0;Não;Sim;4.0;Sim;Sim;Não;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;;84.2;0.0;0.0;0
1131;Feminino;0.0;Sim;Não;14.0;Sim;Sim;DSL;Sim;Não;Não;Não;Sim;Não;Mensal;Sim;Transferência Bancária (Automática);64.7;941;0.0;0.0;1
6090;Masculino;0.0;Sim;Sim;68.0;Sim;Não;Fibra óptica;Sim;Sim;Sim;Não;Sim;;2 Anos;Sim;Cartão de Crédito (Automático);103.25;7074.4;0.0;0.0;0
5561;Masculino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque Eletrônico;20.65;20.65;0.0;0.0;0
1603;Feminino;0.0;Não;Não;15.0;Sim;Sim;DSL;Sim;Não;Não;Não;Não;;Mensal;Sim;Transferência Bancária (Automática);64.65;994.55;5.0;1.0;1
1890;Feminino;;Sim;Sim;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque Eletrônico;21.0;21;0.0;0.0;1
6333;Feminino;1.0;Não;Não;60.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;Sim;1 Ano;;Cheque Eletrônico;106.0;6441.4;0.0;7.0;1
1187;Feminino;1.0;Não;Não;71.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;2 Anos;Não;Transferência Bancária (Automática);104.05;7413.55;0.0;0.0;0
